symbol	n	sources	ngc	cosm1	cancermine	cacao	umccr	germ	driver	cos_fu	hmf_fu	tumorsuppressor	oncogene	fusion	tier1	PRINCIPAL_hg19	PRINCIPAL_hg38
BIRC3	8	TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000263464,ENST00000532808	ENST00000263464,ENST00000615299,ENST00000532808
BIRC6	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000421745	ENST00000421745
BLM	12	CPSR_panel0|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000355112	ENST00000355112
BMI1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000376663	ENST00000376663
BMP5	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000370830	ENST00000370830
BMPR1A	8	CPSR_panel0|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000372037	ENST00000372037
BRAF	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.30303030303030304	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000288602	ENST00000646891
BRCA1	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.14285714285714285	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000357654	ENST00000471181
BRCA2	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000544455,ENST00000380152	ENST00000544455,ENST00000380152
BRD3	4	AZ300|NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000303407	ENST00000303407
BRD4	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000263377	ENST00000263377
BRINP1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000265922	ENST00000265922
BRIP1	13	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000259008	ENST00000259008
BTG1	10	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	ENST00000256015	ENST00000256015
BTG2	2	NGC_other|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000290551	ENST00000290551
BTK	10	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000308731	ENST00000308731
BUB1B	5	CPSR_panel0|TEMPUS|familial_cancer|NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000287598	ENST00000287598
C15orf65	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000569691	ENST00000569691
C2orf40	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000238044	ENST00000238044
C2orf44	2	cosmic1|HMF_fusions	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000295148	NA
CACNA1D	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000288139	ENST00000645528,ENST00000288139
CAD	2	foundation_one_heme|HMF_fusions	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	ENST00000264705	ENST00000264705
CADM1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000452722	ENST00000542447
CALR	10	TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000316448	ENST00000316448
CAMTA1	5	NGC_known|cancermine|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000303635	ENST00000303635
CANT1	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000591773,ENST00000392446,ENST00000302345	ENST00000591773,ENST00000302345,ENST00000392446,ENST00000620915
CARD11	12	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000396946	ENST00000396946
CARM1	2	oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000327064	ENST00000327064
CARS	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000380525	ENST00000397111
CASC5	2	cosmic1|HMF_fusions	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000346991	NA
CASP3	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000308394,ENST00000523916	ENST00000308394,ENST00000523916
CASP8	10	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000323492	ENST00000323492
CASP9	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000333868	ENST00000333868
CASR	2	CPSR_panel0|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000296154,ENST00000490131	ENST00000639785,ENST00000638421
CBFA2T3	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000268679	ENST00000268679
CBFB	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000290858	ENST00000290858
CBL	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000264033	ENST00000264033
CBLB	3	TEMPUS|NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000264122	ENST00000264122,ENST00000394030
CBLC	3	TEMPUS|NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000270279	ENST00000647358,ENST00000270279
CCDC6	4	TEMPUS|NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000263102	ENST00000263102
CCNB1IP1	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000353689,ENST00000437553,ENST00000398160,ENST00000358932,ENST00000398169,ENST00000398163	ENST00000398163,ENST00000398169,ENST00000358932,ENST00000437553,ENST00000398160,ENST00000353689
CCNC	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000520429	ENST00000520429
CCND1	14	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	ENST00000227507	ENST00000227507
CCND2	11	AZ300|PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000261254	ENST00000261254
CCND3	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000372991	ENST00000372991
CCNE1	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000262643	ENST00000262643
CCR4	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000330953	ENST00000330953
CCR7	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000246657	ENST00000246657
CD19	2	PMCC|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000324662	ENST00000324662
CD209	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000315599	ENST00000315599
CD22	2	TEMPUS|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000085219	ENST00000085219
CD274	11	PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.16666666666666666	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	ENST00000381577	ENST00000381577
CD276	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000318443	ENST00000318443
CD28	6	NGC_known|NGC_other|oncokb|msk_heme|cosmic2|HMF_fusions	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000324106	ENST00000324106
CD58	4	NGC_other|oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000369489	ENST00000369489
CD70	3	TEMPUS|NGC_other|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000245903	ENST00000245903
CD74	4	TS500|NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000009530	ENST00000009530
CD79A	10	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000221972	ENST00000221972
CD79B	11	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000006750	ENST00000006750
CDC42	2	oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000315554	ENST00000315554
CDC73	14	CPSR_panel0|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000367435	ENST00000367435,ENST00000650099
CDH1	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000261769	ENST00000261769
CDH10	4	CPSR_panel0|NGC_known|NGC_other|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000264463	ENST00000264463
CDH11	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000268603	ENST00000268603
CDH17	3	NGC_known|cancermine|cosmic2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000027335,ENST00000450165	ENST00000450165,ENST00000027335
CDK12	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000447079	ENST00000447079
CDK16	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000357227,ENST00000518022	ENST00000357227,ENST00000518022
CDK4	15	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000257904	ENST00000257904
CDK6	11	AZ300|PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000265734,ENST00000424848	ENST00000424848,ENST00000265734
CDK8	10	AZ300|PMCC|TS500|TEMPUS|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000381527	ENST00000381527
CDKN1A	11	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|foundation_one|cosmic2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000373711,ENST00000244741,ENST00000405375	ENST00000373711,ENST00000405375,ENST00000615513,ENST00000244741,ENST00000448526
CDKN1B	14	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000228872	ENST00000228872
CDKN1C	3	CPSR_panel0|TEMPUS|familial_cancer	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000414822,ENST00000430149	ENST00000430149,ENST00000414822
CDKN2A	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000530628,ENST00000579755	ENST00000530628,ENST00000579755
CDKN2B	11	AZ300|PMCC|TS500|TEMPUS|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000276925	ENST00000276925
CDKN2C	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000396148,ENST00000371761,ENST00000262662	ENST00000262662,ENST00000396148,ENST00000371761
CDX2	4	NGC_known|cancermine|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	ENST00000381020	ENST00000381020
CEBPA	15	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000498907	ENST00000498907
CENPA	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000335756	ENST00000335756
CEP57	3	CPSR_panel0|TEMPUS|familial_cancer	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000325542	ENST00000325542
CEP89	3	NGC_known|cosmic2|HMF_fusions	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000305768	ENST00000305768
CHCHD7	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000355315	ENST00000355315
CHD2	8	PMCC|TS500|TEMPUS|NGC_known|NGC_other|foundation_one|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000394196	ENST00000394196
CHD4	7	PMCC|TS500|TEMPUS|NGC_known|NGC_other|foundation_one|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000357008	ENST00000544040
CHD5	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000262450	ENST00000262450
CHEK1	9	AZ300|PMCC|TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000534070,ENST00000438015,ENST00000428830,ENST00000524737	ENST00000428830,ENST00000524737,ENST00000438015,ENST00000534070
CHEK2	14	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000328354,ENST00000404276,ENST00000405598	ENST00000328354,ENST00000405598,ENST00000404276
CHIC2	3	NGC_known|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000263921	ENST00000263921
CHST11	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000303694	ENST00000303694
CIC	13	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000575354	ENST00000572681
CIITA	7	TEMPUS|NGC_known|NGC_other|oncokb|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	ENST00000324288	ENST00000324288
CKS1B	2	TEMPUS|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000308987,ENST00000600888	ENST00000308987
CLIP1	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000358808	ENST00000358808
CLP1	3	NGC_known|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000533682,ENST00000525602	ENST00000533682,ENST00000525602
CLTC	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000269122	ENST00000269122
CLTCL1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	ENST00000427926,ENST00000263200	ENST00000427926
CNBD1	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000518476	ENST00000518476
CNBP	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000422453	ENST00000422453
CNOT3	3	NGC_known|NGC_other|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000406403,ENST00000221232	ENST00000358389,ENST00000221232
CNTNAP2	3	NGC_known|NGC_other|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000361727	ENST00000649351,ENST00000361727
CNTRL	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000238341,ENST00000373855	ENST00000238341,ENST00000373855
COL1A1	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000225964	ENST00000225964
COL2A1	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000337299	ENST00000380518
COL3A1	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000304636	ENST00000304636
COL7A1	1	CPSR_panel0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000328333	ENST00000328333
COX6C	3	NGC_known|cosmic2|HMF_fusions	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000517682,ENST00000520468,ENST00000523016,ENST00000297564,ENST00000518171,ENST00000522940,ENST00000520271,ENST00000524245	ENST00000517682,ENST00000523016,ENST00000520271,ENST00000522940,ENST00000297564,ENST00000520468,ENST00000518171,ENST00000524245
CPEB3	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000265997	ENST00000265997,ENST00000614585
